id,1A,1B,2
JX083284,NA-NA,NA-NA,NA-NA
JX083283,NA-NA,NA-NA,NA-NA
JX083282,NA-NA,NA-NA,NA-NA
JX083281,NA-NA,NA-NA,NA-NA
JX083280,NA-NA,NA-NA,NA-NA
JX083279,NA-NA,NA-NA,NA-NA
JX083278,NA-NA,NA-NA,NA-NA
JX083277,NA-NA,NA-NA,NA-NA
JX083276,NA-NA,NA-NA,NA-NA
JX083275,NA-NA,NA-NA,NA-NA
JX083274,NA-NA,NA-NA,NA-NA
JX083273,NA-NA,NA-NA,NA-NA
JX083272,NA-NA,NA-NA,NA-NA
JX083271,NA-NA,NA-NA,NA-NA
JX083270,NA-NA,NA-NA,NA-NA
JX083269,NA-NA,NA-NA,NA-NA
JX083268,NA-NA,NA-NA,NA-NA
JX083267,NA-NA,NA-NA,NA-NA
JX083266,NA-NA,NA-NA,NA-NA
JX083265,NA-NA,NA-NA,NA-NA
JX083264,NA-NA,NA-NA,NA-NA
JX083263,NA-NA,NA-NA,NA-NA
JX083262,NA-NA,NA-NA,NA-NA
JX083261,NA-NA,NA-NA,NA-NA
JX083260,NA-NA,NA-NA,NA-NA
JX083259,NA-NA,NA-NA,NA-NA
JX083258,NA-NA,NA-NA,NA-NA
JX083257,NA-NA,NA-NA,NA-NA
JX083256,NA-NA,NA-NA,NA-NA
JX083255,NA-NA,NA-NA,NA-NA
JX083254,NA-NA,NA-NA,NA-NA
JX083253,NA-NA,NA-NA,NA-NA
JX083252,NA-NA,NA-NA,NA-NA
JX083251,NA-NA,NA-NA,NA-NA
JX083250,NA-NA,NA-NA,NA-NA
JX083249,NA-NA,NA-NA,NA-NA
JX083248,NA-NA,NA-NA,NA-NA
JX083247,NA-NA,NA-NA,NA-NA
JX083246,NA-NA,NA-NA,NA-NA
JX083245,NA-NA,NA-NA,NA-NA
JX083244,NA-NA,NA-NA,NA-NA
JX083243,NA-NA,NA-NA,NA-NA
JX083242,NA-NA,NA-NA,NA-NA
JX083241,NA-NA,NA-NA,NA-NA
JX083240,NA-NA,NA-NA,NA-NA
JX083239,NA-NA,NA-NA,NA-NA
JQ307847,NA-NA,NA-NA,NA-NA
JQ307846,NA-NA,NA-NA,NA-NA
JX857870,NA-NA,2314-3850,NA-NA
JX857869,NA-NA,2643-4224,NA-NA
JX857868,NA-NA,2567-4229,NA-NA
JX544746,NA-NA,NA-NA,NA-NA
JX544745,NA-NA,NA-NA,NA-NA
JX544744,NA-NA,2760-4266,NA-NA
JX544743,NA-NA,2772-4278,NA-NA
JQ898337,NA-NA,0-774,NA-NA
HQ268793,NA-NA,NA-NA,NA-NA
HQ268792,NA-NA,NA-NA,NA-NA
HQ268791,NA-NA,NA-NA,NA-NA
JQ814871,NA-NA,0-387,NA-NA
JQ814870,NA-NA,0-387,NA-NA
JQ814869,NA-NA,0-384,NA-NA
JQ814868,NA-NA,0-389,NA-NA
JQ814867,NA-NA,0-302,NA-NA
JQ814866,NA-NA,0-370,NA-NA
JQ814865,NA-NA,0-387,NA-NA
JQ814864,NA-NA,0-387,NA-NA
JQ814863,NA-NA,0-387,NA-NA
JQ814862,NA-NA,0-387,NA-NA
JQ814861,NA-NA,0-387,NA-NA
JQ814860,NA-NA,0-387,NA-NA
JQ814859,NA-NA,0-387,NA-NA
JQ814858,NA-NA,0-387,NA-NA
JQ814857,NA-NA,0-387,NA-NA
JQ814856,NA-NA,0-387,NA-NA
JQ898573,NA-NA,NA-NA,NA-NA
JQ898572,NA-NA,NA-NA,NA-NA
JQ898571,NA-NA,NA-NA,NA-NA
JQ898570,NA-NA,NA-NA,NA-NA
JQ898569,NA-NA,NA-NA,NA-NA
JQ898568,NA-NA,NA-NA,NA-NA
JQ898567,NA-NA,NA-NA,NA-NA
JQ307845,NA-NA,0-846,NA-NA
JQ307844,NA-NA,0-846,NA-NA
JQ307843,NA-NA,0-846,NA-NA
JQ307842,NA-NA,0-846,NA-NA
JQ307841,NA-NA,0-846,NA-NA
JQ307840,NA-NA,0-846,NA-NA
JQ307839,NA-NA,0-846,NA-NA
JQ307838,NA-NA,0-846,NA-NA
JQ307837,NA-NA,0-846,NA-NA
JQ307836,NA-NA,0-846,NA-NA
JQ307835,NA-NA,0-846,NA-NA
JQ307834,NA-NA,0-846,NA-NA
JQ307833,NA-NA,0-846,NA-NA
JQ307832,NA-NA,1-847,NA-NA
JQ307831,NA-NA,0-846,NA-NA
JQ307830,NA-NA,0-846,NA-NA
JQ796916,NA-NA,NA-NA,NA-NA
JQ796915,NA-NA,NA-NA,NA-NA
JQ796914,NA-NA,NA-NA,NA-NA
JQ796913,NA-NA,NA-NA,NA-NA
JQ796912,NA-NA,NA-NA,NA-NA
JQ796911,NA-NA,NA-NA,NA-NA
JQ796910,NA-NA,NA-NA,NA-NA
JQ796909,NA-NA,NA-NA,NA-NA
JQ796908,NA-NA,NA-NA,NA-NA
JQ796907,NA-NA,NA-NA,NA-NA
JQ796906,NA-NA,NA-NA,NA-NA
JQ796905,NA-NA,NA-NA,NA-NA
JQ796904,NA-NA,NA-NA,NA-NA
JQ796903,NA-NA,NA-NA,NA-NA
JQ796902,NA-NA,NA-NA,NA-NA
JQ796901,NA-NA,NA-NA,NA-NA
JQ796900,NA-NA,NA-NA,NA-NA
JQ796899,NA-NA,NA-NA,NA-NA
JQ796898,NA-NA,NA-NA,NA-NA
JQ796897,NA-NA,NA-NA,NA-NA
JQ796896,NA-NA,NA-NA,NA-NA
JQ796895,NA-NA,NA-NA,NA-NA
JQ796894,NA-NA,NA-NA,NA-NA
JQ796893,NA-NA,NA-NA,NA-NA
JQ796892,NA-NA,NA-NA,NA-NA
JQ796891,NA-NA,NA-NA,NA-NA
JQ796890,NA-NA,NA-NA,NA-NA
JQ796889,NA-NA,NA-NA,NA-NA
JQ796888,NA-NA,NA-NA,NA-NA
JQ796887,NA-NA,NA-NA,NA-NA
JQ796886,NA-NA,NA-NA,NA-NA
JN871268,NA-NA,NA-NA,NA-NA
JN871267,NA-NA,NA-NA,NA-NA
JN871266,NA-NA,NA-NA,NA-NA
JN871265,NA-NA,NA-NA,NA-NA
JN871264,NA-NA,NA-NA,NA-NA
JN871263,NA-NA,NA-NA,NA-NA
JN871262,NA-NA,NA-NA,NA-NA
JN871261,NA-NA,NA-NA,NA-NA
JN871260,NA-NA,NA-NA,NA-NA
JN871259,NA-NA,NA-NA,NA-NA
JN871258,NA-NA,NA-NA,NA-NA
JN871257,NA-NA,NA-NA,NA-NA
JN871256,NA-NA,NA-NA,NA-NA
JN871255,NA-NA,NA-NA,NA-NA
JN871254,NA-NA,NA-NA,NA-NA
JN871253,NA-NA,NA-NA,NA-NA
JN871252,NA-NA,NA-NA,NA-NA
JN871251,NA-NA,NA-NA,NA-NA
JQ260764,NA-NA,NA-NA,NA-NA
JQ260763,NA-NA,NA-NA,NA-NA
JQ260762,NA-NA,NA-NA,NA-NA
JQ260761,NA-NA,NA-NA,NA-NA
JQ260760,NA-NA,NA-NA,NA-NA
JQ260759,NA-NA,NA-NA,NA-NA
GQ920672,NA-NA,NA-NA,NA-NA
GQ920671,NA-NA,NA-NA,NA-NA
GQ920670,NA-NA,NA-NA,NA-NA
GQ920669,NA-NA,NA-NA,NA-NA
GQ920668,NA-NA,NA-NA,NA-NA
GQ920667,NA-NA,NA-NA,NA-NA
GQ920666,NA-NA,NA-NA,NA-NA
GQ920665,NA-NA,NA-NA,NA-NA
GQ920664,NA-NA,NA-NA,NA-NA
GQ920663,NA-NA,NA-NA,NA-NA
GQ920662,NA-NA,NA-NA,NA-NA
GQ920661,NA-NA,NA-NA,NA-NA
GQ920660,NA-NA,NA-NA,NA-NA
GQ920659,NA-NA,NA-NA,NA-NA
GQ920658,NA-NA,NA-NA,NA-NA
GQ920657,NA-NA,NA-NA,NA-NA
GQ920656,NA-NA,NA-NA,NA-NA
GQ920655,NA-NA,NA-NA,NA-NA
GQ920654,NA-NA,NA-NA,NA-NA
GQ920653,NA-NA,NA-NA,NA-NA
GQ920652,NA-NA,NA-NA,NA-NA
GQ920651,NA-NA,NA-NA,NA-NA
GQ920650,NA-NA,NA-NA,NA-NA
GQ920649,NA-NA,NA-NA,NA-NA
GQ920648,NA-NA,NA-NA,NA-NA
GQ920647,NA-NA,NA-NA,NA-NA
GQ920646,NA-NA,NA-NA,NA-NA
GQ920645,NA-NA,NA-NA,NA-NA
GQ920644,NA-NA,NA-NA,NA-NA
GQ920643,NA-NA,NA-NA,NA-NA
GQ920642,NA-NA,NA-NA,NA-NA
GQ920641,NA-NA,NA-NA,NA-NA
GQ920640,NA-NA,NA-NA,NA-NA
GQ920639,NA-NA,NA-NA,NA-NA
GQ920638,NA-NA,NA-NA,NA-NA
GQ920637,NA-NA,NA-NA,NA-NA
GQ920636,NA-NA,NA-NA,NA-NA
GQ920634,NA-NA,NA-NA,NA-NA
GQ920633,NA-NA,NA-NA,NA-NA
GQ920632,NA-NA,NA-NA,NA-NA
GQ920631,NA-NA,NA-NA,NA-NA
GQ920630,NA-NA,NA-NA,NA-NA
GU247900,NA-NA,NA-NA,NA-NA
GU247899,NA-NA,NA-NA,NA-NA
JQ303034,NA-NA,NA-NA,NA-NA
JQ303033,NA-NA,NA-NA,NA-NA
JQ303032,NA-NA,NA-NA,NA-NA
JQ303031,NA-NA,NA-NA,NA-NA
JQ303030,NA-NA,NA-NA,NA-NA
JQ303029,NA-NA,NA-NA,NA-NA
JQ303028,NA-NA,NA-NA,NA-NA
JQ303027,NA-NA,NA-NA,NA-NA
JQ303026,NA-NA,NA-NA,NA-NA
JQ303025,NA-NA,NA-NA,NA-NA
JQ303024,NA-NA,NA-NA,NA-NA
JQ303023,NA-NA,NA-NA,NA-NA
JQ303022,NA-NA,NA-NA,NA-NA
JQ303021,NA-NA,NA-NA,NA-NA
JQ303020,NA-NA,NA-NA,NA-NA
JN167517,NA-NA,NA-NA,NA-NA
JN088537,NA-NA,1-718,NA-NA
JN088536,NA-NA,1-320,NA-NA
JN088535,NA-NA,1-310,NA-NA
JN088534,NA-NA,1-319,NA-NA
JF742759,NA-NA,2314-3850,NA-NA
JF742760,NA-NA,NA-NA,NA-NA
JF713711,79-2658,2657-4170,NA-NA
FJ375759,NA-NA,NA-NA,NA-NA
JF755422,NA-NA,NA-NA,NA-NA
FR727149,NA-NA,0-960,NA-NA
FR727148,NA-NA,0-900,NA-NA
FR727147,NA-NA,0-894,NA-NA
FR727146,NA-NA,0-942,NA-NA
EF490429,NA-NA,NA-NA,NA-NA
HI137387,NA-NA,NA-NA,NA-NA
HI137386,NA-NA,NA-NA,NA-NA
FW337977,NA-NA,NA-NA,NA-NA
FW337976,NA-NA,NA-NA,NA-NA
FW337974,NA-NA,NA-NA,NA-NA
FV536969,NA-NA,NA-NA,NA-NA
FV536968,NA-NA,NA-NA,NA-NA
FV536967,NA-NA,NA-NA,NA-NA
FV536966,NA-NA,NA-NA,NA-NA
HC086792,NA-NA,NA-NA,NA-NA
HC086790,NA-NA,NA-NA,NA-NA
HC086788,NA-NA,NA-NA,NA-NA
HC086786,NA-NA,NA-NA,NA-NA
HC086784,NA-NA,NA-NA,NA-NA
HC086782,NA-NA,NA-NA,NA-NA
HC086780,NA-NA,NA-NA,NA-NA
HC086776,NA-NA,NA-NA,NA-NA
HC086774,NA-NA,NA-NA,NA-NA
HC086772,NA-NA,NA-NA,NA-NA
HC086770,NA-NA,NA-NA,NA-NA
GN352052,NA-NA,NA-NA,NA-NA
GN352051,NA-NA,NA-NA,NA-NA
GN352050,NA-NA,NA-NA,NA-NA
GN352049,NA-NA,NA-NA,NA-NA
GN352048,NA-NA,NA-NA,NA-NA
GN352047,NA-NA,NA-NA,NA-NA
GN352046,NA-NA,NA-NA,NA-NA
GN352045,NA-NA,NA-NA,NA-NA
GN352044,NA-NA,NA-NA,NA-NA
GN352043,NA-NA,NA-NA,NA-NA
DL470173,NA-NA,NA-NA,NA-NA
EF138831,NA-NA,NA-NA,NA-NA
EF138830,NA-NA,NA-NA,NA-NA
EF138829,NA-NA,NA-NA,NA-NA
EF138828,NA-NA,NA-NA,NA-NA
EF138827,NA-NA,NA-NA,NA-NA
EF138826,NA-NA,NA-NA,NA-NA
EF138825,NA-NA,NA-NA,NA-NA
EF138824,NA-NA,NA-NA,NA-NA
EF138823,NA-NA,NA-NA,NA-NA
Y08634,NA-NA,NA-NA,NA-NA
Y08633,NA-NA,NA-NA,NA-NA
Y08631,NA-NA,NA-NA,NA-NA
Y08630,NA-NA,NA-NA,NA-NA
Y08629,NA-NA,NA-NA,NA-NA
Y08628,NA-NA,NA-NA,NA-NA
Y08627,NA-NA,NA-NA,NA-NA
HUANSSPS,NA-NA,NA-NA,NA-NA
PX146716,NA-NA,NA-NA,NA-NA
PX095946,1473-2925,NA-NA,NA-NA
PX095817,NA-NA,3907-7273,NA-NA
PX095816,3076-4576,NA-NA,NA-NA
PX095815,34-592,NA-NA,NA-NA
PX095814,0-582,NA-NA,NA-NA
PX095800,2587-4090,NA-NA,NA-NA
PX095793,NA-NA,NA-NA,NA-NA
PX095754,NA-NA,NA-NA,NA-NA
PX095750,0-2793,NA-NA,NA-NA
PX095749,NA-NA,3002-4364,NA-NA
PX095698,NA-NA,2-494,NA-NA
PX095697,NA-NA,2-677,NA-NA
PX095696,NA-NA,NA-NA,NA-NA
PX095695,NA-NA,NA-NA,NA-NA
PV975263,NA-NA,NA-NA,NA-NA
PV975262,NA-NA,NA-NA,NA-NA
PX113257,NA-NA,NA-NA,NA-NA
PX113256,NA-NA,NA-NA,NA-NA
PX113255,NA-NA,NA-NA,NA-NA
PX113254,13-1296,NA-NA,NA-NA
PX113253,2489-4076,NA-NA,NA-NA
PX113252,NA-NA,NA-NA,NA-NA
PX113251,NA-NA,NA-NA,NA-NA
PV067282,NA-NA,NA-NA,NA-NA
PV987765,18-2433,2432-3923,NA-NA
PP980351,NA-NA,0-726,NA-NA
PP980350,NA-NA,2623-4159,NA-NA
PP980349,NA-NA,0-726,NA-NA
PP980348,NA-NA,0-726,NA-NA
PP980347,NA-NA,0-726,NA-NA
PP980346,NA-NA,0-726,NA-NA
PP980345,NA-NA,0-726,NA-NA
PP980344,NA-NA,2623-4159,NA-NA
PP980343,NA-NA,0-726,NA-NA
PP980342,NA-NA,0-726,NA-NA
PP980341,NA-NA,0-726,NA-NA
PP980340,NA-NA,0-726,NA-NA
PP980339,NA-NA,0-726,NA-NA
PV972769,NA-NA,NA-NA,NA-NA
PV972768,NA-NA,NA-NA,NA-NA
PV972767,NA-NA,NA-NA,NA-NA
PV972766,NA-NA,NA-NA,NA-NA
PV972765,NA-NA,NA-NA,NA-NA
PV972764,NA-NA,NA-NA,NA-NA
PV972763,NA-NA,NA-NA,NA-NA
PV972762,NA-NA,NA-NA,NA-NA
PV793829,NA-NA,NA-NA,NA-NA
PV793828,NA-NA,NA-NA,NA-NA
PP942995,NA-NA,NA-NA,NA-NA
PP942994,NA-NA,NA-NA,NA-NA
PV847578,NA-NA,NA-NA,NA-NA
PV838126,NA-NA,0-326,NA-NA
PV838125,NA-NA,0-326,NA-NA
PV838116,NA-NA,0-308,NA-NA
PV838115,NA-NA,0-308,NA-NA
PV838114,NA-NA,0-308,NA-NA
PV838113,NA-NA,0-308,NA-NA
PV838112,NA-NA,0-308,NA-NA
PV838111,NA-NA,0-311,NA-NA
PV838110,NA-NA,0-311,NA-NA
PV838109,NA-NA,0-311,NA-NA
PV838108,NA-NA,0-311,NA-NA
PV838107,NA-NA,0-311,NA-NA
PV838106,NA-NA,0-311,NA-NA
PV838105,NA-NA,0-311,NA-NA
PV838104,NA-NA,0-311,NA-NA
PV838103,NA-NA,0-311,NA-NA
PV838102,NA-NA,0-311,NA-NA
PV838101,NA-NA,0-311,NA-NA
PV838100,NA-NA,0-311,NA-NA
PV838099,NA-NA,0-311,NA-NA
PV838098,NA-NA,0-311,NA-NA
PV838097,NA-NA,0-311,NA-NA
PV838096,NA-NA,0-311,NA-NA
PV838095,NA-NA,0-311,NA-NA
PV838094,NA-NA,0-311,NA-NA
PV838093,NA-NA,0-311,NA-NA
PV780444,NA-NA,NA-NA,NA-NA
PV780443,NA-NA,NA-NA,NA-NA
PV780442,NA-NA,NA-NA,NA-NA
PV780441,NA-NA,NA-NA,NA-NA
PV780440,NA-NA,NA-NA,NA-NA
PV780439,NA-NA,NA-NA,NA-NA
PV780438,NA-NA,NA-NA,NA-NA
PV780437,NA-NA,3267-4818,NA-NA
PV780436,NA-NA,3260-4811,NA-NA
PV780435,NA-NA,3258-4809,NA-NA
PV780434,NA-NA,3298-4849,NA-NA
PP872139,NA-NA,NA-NA,NA-NA
PP872138,0-1032,NA-NA,NA-NA
PP872137,0-1425,NA-NA,NA-NA
PP872136,0-720,NA-NA,NA-NA
PP872135,NA-NA,NA-NA,NA-NA
PP872134,NA-NA,NA-NA,NA-NA
PP872133,NA-NA,NA-NA,NA-NA
PP872132,0-2298,NA-NA,NA-NA
PP872131,0-1221,NA-NA,NA-NA
PP872130,NA-NA,NA-NA,NA-NA
PP872129,NA-NA,NA-NA,NA-NA
PP872128,NA-NA,NA-NA,NA-NA
PP872127,NA-NA,NA-NA,NA-NA
PP872126,0-585,NA-NA,NA-NA
PP872124,NA-NA,NA-NA,NA-NA
PP872123,0-918,NA-NA,NA-NA
PP872122,NA-NA,NA-NA,NA-NA
PP872121,NA-NA,NA-NA,NA-NA
PP872120,0-1644,NA-NA,NA-NA
PP872119,0-1428,NA-NA,NA-NA
PP872118,NA-NA,NA-NA,NA-NA
PP872117,NA-NA,NA-NA,NA-NA
PP872116,NA-NA,NA-NA,NA-NA
PP872115,NA-NA,NA-NA,NA-NA
PP872114,NA-NA,NA-NA,NA-NA
PP872113,NA-NA,NA-NA,NA-NA
PP872112,NA-NA,NA-NA,NA-NA
PP872111,0-2226,NA-NA,NA-NA
PP872110,NA-NA,NA-NA,NA-NA
PP872109,NA-NA,NA-NA,NA-NA
PP872108,NA-NA,NA-NA,NA-NA
PP872107,NA-NA,NA-NA,NA-NA
PP872106,NA-NA,NA-NA,NA-NA
PP872105,NA-NA,NA-NA,NA-NA
PP872104,NA-NA,NA-NA,NA-NA
PP872103,NA-NA,NA-NA,NA-NA
PP872102,NA-NA,NA-NA,NA-NA
PP872101,NA-NA,NA-NA,NA-NA
PP872100,NA-NA,NA-NA,NA-NA
PP872099,NA-NA,NA-NA,NA-NA
PP872098,0-1428,NA-NA,NA-NA
PP872097,NA-NA,NA-NA,NA-NA
PP872096,NA-NA,NA-NA,NA-NA
PP872095,NA-NA,NA-NA,NA-NA
PP872094,NA-NA,NA-NA,NA-NA
PP872093,NA-NA,NA-NA,NA-NA
PP872092,NA-NA,NA-NA,NA-NA
PP872091,NA-NA,NA-NA,NA-NA
PP872090,NA-NA,NA-NA,NA-NA
PP872089,0-1002,NA-NA,NA-NA
PP872088,NA-NA,NA-NA,NA-NA
PP872087,NA-NA,NA-NA,NA-NA
PP872086,NA-NA,NA-NA,NA-NA
PP872085,0-1125,NA-NA,NA-NA
PP872084,NA-NA,NA-NA,NA-NA
PP872083,NA-NA,NA-NA,NA-NA
PP872082,NA-NA,NA-NA,NA-NA
PP872080,0-2490,NA-NA,NA-NA
PP872078,NA-NA,NA-NA,NA-NA
PP872077,NA-NA,NA-NA,NA-NA
PP872076,NA-NA,NA-NA,NA-NA
PP872075,NA-NA,NA-NA,NA-NA
PP872074,0-1134,NA-NA,NA-NA
PP872072,NA-NA,NA-NA,NA-NA
PP872071,NA-NA,NA-NA,NA-NA
PP872070,NA-NA,NA-NA,NA-NA
PP872069,0-441,NA-NA,NA-NA
PP872068,NA-NA,NA-NA,NA-NA
PP872067,0-2478,NA-NA,NA-NA
PP872066,NA-NA,NA-NA,NA-NA
PP872064,0-684,NA-NA,NA-NA
PP872063,0-1014,NA-NA,NA-NA
PP872062,NA-NA,NA-NA,NA-NA
PP872061,0-489,NA-NA,NA-NA
PP872060,0-1170,NA-NA,NA-NA
PP872059,0-1713,NA-NA,NA-NA
PP872058,0-849,NA-NA,NA-NA
PP872057,NA-NA,NA-NA,NA-NA
PP872055,NA-NA,NA-NA,NA-NA
PP872054,NA-NA,NA-NA,NA-NA
PP872053,NA-NA,NA-NA,NA-NA
PP872052,0-855,NA-NA,NA-NA
PP872051,NA-NA,NA-NA,NA-NA
PP872050,NA-NA,NA-NA,NA-NA
PP872049,NA-NA,NA-NA,NA-NA
PP872048,NA-NA,NA-NA,NA-NA
PP872046,NA-NA,NA-NA,NA-NA
PP872045,NA-NA,NA-NA,NA-NA
PP872044,0-1032,NA-NA,NA-NA
PP872042,NA-NA,NA-NA,NA-NA
PP872041,0-1293,NA-NA,NA-NA
PP872040,0-354,NA-NA,NA-NA
PP872039,NA-NA,NA-NA,NA-NA
PP872038,0-1119,NA-NA,NA-NA
PP872037,NA-NA,NA-NA,NA-NA
PP872036,NA-NA,NA-NA,NA-NA
PP872035,NA-NA,NA-NA,NA-NA
PP872034,NA-NA,NA-NA,NA-NA
PP872033,NA-NA,NA-NA,NA-NA
PP872032,NA-NA,NA-NA,NA-NA
PP872031,NA-NA,NA-NA,NA-NA
PP872030,0-906,NA-NA,NA-NA
PP872029,NA-NA,0-348,NA-NA
PP872028,0-1398,NA-NA,NA-NA
PP872027,NA-NA,NA-NA,NA-NA
PP872026,NA-NA,NA-NA,NA-NA
PP872025,NA-NA,NA-NA,NA-NA
PP872024,NA-NA,NA-NA,NA-NA
PP872022,NA-NA,NA-NA,NA-NA
PP872021,NA-NA,0-915,NA-NA
PP872020,NA-NA,NA-NA,NA-NA
PP872019,NA-NA,NA-NA,NA-NA
PP872018,NA-NA,NA-NA,NA-NA
PP872017,0-888,NA-NA,NA-NA
PP872016,0-714,NA-NA,NA-NA
PP872015,0-1005,NA-NA,NA-NA
PP872014,NA-NA,NA-NA,NA-NA
PP872013,NA-NA,0-345,NA-NA
PP872012,0-1158,NA-NA,NA-NA
PP872010,NA-NA,NA-NA,NA-NA
PP872009,0-954,NA-NA,NA-NA
PP872008,NA-NA,NA-NA,NA-NA
PP872007,NA-NA,NA-NA,NA-NA
PP872006,0-951,NA-NA,NA-NA
PP872005,NA-NA,NA-NA,NA-NA
PP872004,NA-NA,NA-NA,NA-NA
PP872003,0-984,NA-NA,NA-NA
PP872002,NA-NA,NA-NA,NA-NA
PP872001,NA-NA,NA-NA,NA-NA
PP871999,NA-NA,NA-NA,NA-NA
PP871998,NA-NA,NA-NA,NA-NA
PP871997,NA-NA,NA-NA,NA-NA
PP871996,NA-NA,NA-NA,NA-NA
PP871995,NA-NA,NA-NA,NA-NA
PP871994,NA-NA,NA-NA,NA-NA
PP871993,NA-NA,NA-NA,NA-NA
PP871992,NA-NA,NA-NA,NA-NA
PP871990,NA-NA,NA-NA,NA-NA
PP871989,NA-NA,NA-NA,NA-NA
PP871988,NA-NA,NA-NA,NA-NA
PP871987,NA-NA,NA-NA,NA-NA
PP871986,NA-NA,NA-NA,NA-NA
PP871985,0-1431,NA-NA,NA-NA
PP871983,NA-NA,NA-NA,NA-NA
PP871982,NA-NA,NA-NA,NA-NA
PP871981,0-918,NA-NA,NA-NA
PP871980,NA-NA,NA-NA,NA-NA
PP871978,NA-NA,NA-NA,NA-NA
PP871977,NA-NA,NA-NA,NA-NA
PP871976,NA-NA,NA-NA,NA-NA
PP871975,NA-NA,NA-NA,NA-NA
PP871974,0-1431,NA-NA,NA-NA
PP871973,NA-NA,NA-NA,NA-NA
PP871972,NA-NA,NA-NA,NA-NA
PP871971,NA-NA,NA-NA,NA-NA
PP871970,0-1248,NA-NA,NA-NA
PP871969,NA-NA,NA-NA,NA-NA
PP871968,NA-NA,NA-NA,NA-NA
PP871967,NA-NA,NA-NA,NA-NA
PP871966,NA-NA,NA-NA,NA-NA
PP871964,NA-NA,NA-NA,NA-NA
PP871963,NA-NA,NA-NA,NA-NA
PP871962,0-2571,2570-3872,NA-NA
PP871960,0-906,NA-NA,NA-NA
PP871959,NA-NA,NA-NA,NA-NA
PP871958,NA-NA,NA-NA,NA-NA
PP871957,NA-NA,NA-NA,NA-NA
PP871956,NA-NA,NA-NA,NA-NA
PP871955,NA-NA,NA-NA,NA-NA
PP871954,NA-NA,NA-NA,NA-NA
PP871953,NA-NA,NA-NA,NA-NA
PP871952,NA-NA,NA-NA,NA-NA
PP871951,NA-NA,NA-NA,NA-NA
PP871950,NA-NA,NA-NA,NA-NA
PP871949,NA-NA,NA-NA,NA-NA
PP871948,NA-NA,NA-NA,NA-NA
PP871947,NA-NA,NA-NA,NA-NA
PP871946,NA-NA,NA-NA,NA-NA
PP871945,NA-NA,NA-NA,NA-NA
PP871944,NA-NA,NA-NA,NA-NA
PP871943,NA-NA,NA-NA,NA-NA
PP871942,NA-NA,NA-NA,NA-NA
PP871941,0-1599,NA-NA,NA-NA
PP871940,NA-NA,NA-NA,NA-NA
PP871939,NA-NA,NA-NA,NA-NA
PP871938,NA-NA,NA-NA,NA-NA
PP871937,NA-NA,NA-NA,NA-NA
PP871936,0-855,NA-NA,NA-NA
PP871935,NA-NA,0-1050,NA-NA
PP871934,0-2013,NA-NA,NA-NA
PP871933,0-1209,NA-NA,NA-NA
PP871932,0-879,NA-NA,NA-NA
PP871931,0-930,NA-NA,NA-NA
PP871930,NA-NA,NA-NA,NA-NA
PP871929,0-696,NA-NA,NA-NA
PP871928,NA-NA,NA-NA,NA-NA
PP871927,0-1371,NA-NA,NA-NA
PP871926,NA-NA,NA-NA,NA-NA
PP871924,NA-NA,NA-NA,NA-NA
PP871923,NA-NA,NA-NA,NA-NA
PP871922,NA-NA,0-1821,NA-NA
PP871921,0-687,NA-NA,NA-NA
PP871920,NA-NA,NA-NA,NA-NA
PP871919,0-1467,NA-NA,NA-NA
PP871918,0-1089,NA-NA,NA-NA
PP871917,NA-NA,0-4173,NA-NA
PP871916,0-1263,NA-NA,NA-NA
PP871915,NA-NA,NA-NA,NA-NA
PP871914,NA-NA,NA-NA,NA-NA
PP871913,NA-NA,NA-NA,NA-NA
PP871912,0-777,NA-NA,NA-NA
PP871911,0-1305,NA-NA,NA-NA
PP871910,0-1098,NA-NA,NA-NA
PP871908,0-1224,NA-NA,NA-NA
PP871907,NA-NA,0-2769,NA-NA
PP871906,NA-NA,NA-NA,NA-NA
PP871905,0-912,NA-NA,NA-NA
PP871904,0-990,NA-NA,NA-NA
PP871903,NA-NA,NA-NA,NA-NA
PP871902,NA-NA,NA-NA,NA-NA
PP871901,NA-NA,0-351,NA-NA
PP871900,NA-NA,NA-NA,NA-NA
PP871899,NA-NA,NA-NA,NA-NA
PP871898,NA-NA,0-855,NA-NA
PP871897,0-1305,NA-NA,NA-NA
PP871896,0-1059,NA-NA,NA-NA
PP871895,NA-NA,NA-NA,NA-NA
PP871894,NA-NA,NA-NA,NA-NA
PP871893,0-909,NA-NA,NA-NA
PP871892,NA-NA,NA-NA,NA-NA
PP871891,NA-NA,NA-NA,NA-NA
PP871890,0-558,NA-NA,NA-NA
PP871889,NA-NA,NA-NA,NA-NA
PP871888,NA-NA,0-1845,NA-NA
PP871887,0-1368,NA-NA,NA-NA
PP871886,NA-NA,NA-NA,NA-NA
PP871884,NA-NA,NA-NA,NA-NA
PP871883,NA-NA,NA-NA,NA-NA
PP871882,NA-NA,NA-NA,NA-NA
PP871881,0-1473,NA-NA,NA-NA
PP871880,NA-NA,NA-NA,NA-NA
PP871879,NA-NA,NA-NA,NA-NA
PP871878,0-1170,NA-NA,NA-NA
PP871877,NA-NA,NA-NA,NA-NA
PP871876,NA-NA,NA-NA,NA-NA
PP871875,0-2004,NA-NA,NA-NA
PP871874,NA-NA,NA-NA,NA-NA
PP871873,0-516,NA-NA,NA-NA
PP871872,NA-NA,NA-NA,NA-NA
PP871871,0-951,NA-NA,NA-NA
